"ETEC", "402", "COOPERATIVE WORK/STUDY", "Supervised study of technical problems associated with production and/or management in business and industry. Credit varies according to individual employment circumstances, the degree requirements of the applicant and the extent to which employment is related to major. Repeatable to a maximum of 9 cr.", " Junior status; approval of advisor.", "1"
"ETEC", "405", "COMMUNICATIONS CIRCUITS", "A study of communications concepts including analog and frequency modulation and detection methods, r.f. amplifier and oscillator circuits and transmitter and receiver principles. Structured laboratory with emphasis on experimental verification of principles, use of specialized equipment, data analysis and formal report preparation.", " ETEC 375; MATH 321 or concurrent; EET major or written permission.", "4"
"ETEC", "412", "INDUSTRIAL DESIGN INTERNSHIP", "Faculty-supervised industrial design internship with an approved firm, manufacturer or design consultancy. The internship requires a total of 10 weeks (may be more than one internship) of practical application of industrial design skills in a business, public or industrial setting. Repeatable up to 12 credits.", " ETEC 318 or permission of instructor.", "4"
"ETEC", "414", "SENIOR INDUSTRIAL DESIGN I", "Studio course work with a strong focus on art and craftsmanship. Through the design of various products, a validation of artistic expression and technical skills will be realized.", " ETEC 318", "5"
"ETEC", "415", "INDUSTRIAL DESIGN INTERNSHIP PRESENTATION", "Follow-up course to ETEC 412. A formal presentation of a recently completed industrial design internship which includes a visual presentation and report. Repeatable up to 3 credits.", " ETEC 412", "1"
"ETEC", "416", "SENIOR INDUSTRIAL DESIGN II", "Studio course work with a strong focus on the functional and engineering aspects of industrial design. Emphasis on manufacturability of products with importance placed on materials and processes.", " ETEC 414", "5"
"ETEC", "418", "SENIOR INDUSTRIAL DESIGN III", "Studio course work with a strong focus on entrepreneurialism. Business aspects of industrial design are explored and applied in the design projects.", " ETEC 416", "5"
"ETEC", "419", "DIRECTED RESEARCH IN DRAFTING/DESIGN", "Research problem in drafting or design conducted under supervision. Repeatable 3 times to a maximum of 9 cr.", " ETEC 111", "1"
"ETEC", "420", "MANUFACTURING AUTOMATION AND ROBOTICS", "An introduction to the automation of manufacturing and assembly operations. Topics include design process and design for assembly, parts feeding, sensors and actuators for automation, fundamentals of robotics, including robot programming, programmable logic controllers for industrial applications, and machine vision systems.", " ETEC 322, ETEC 326; ETEC 351 or ETEC 374", "4"
"ETEC", "422", "MANUFACTURING PROJECT DEFINITION", "Selection, definition and analysis of a problem suitable for senior project, prior to actual project development. Includes consideration of project parameters and implications, analysis of alternative solutions and justification of selected solution. Culminates in writing of formal senior project proposal.", " Co-requisite ETEC 341; and ETEC 444 or concurrent.", "1"
"ETEC", "424", "MANUFACTURING IMPLEMENTATION", "Follow-up to ETEC 422. Manufacture a product or design an industrial process. Project will be fully documented, including final report and presentation, with performance specifications, functional description, schematics, cost analysis, parts list, photographs, diagrams, and charts.", " ETEC 422", "4"
"ETEC", "425", "MACHINE DESIGN", "Design and modeling of machine components (gears, bearings, shafts, etc.) with an emphasis on industrial practices. Theoretical dynamics also is included.", " ETEC 225", "4"
"ETEC", "426", "ADVANCED COMPUTER NUMERICAL CONTROL -  SURFACING AND CONTOURS", "CNC programming techniques and requirements for manufacturing components on CNC machining centers,  emphasizing programming and applications of three-dimensional surfaces and contours.", " ETEC 322; ETEC 362 or instructor permission.", "3"
"ETEC", "426", "ADVANCED COMPUTER NUMERICAL CONTROL -  MILL/TURN", "CNC programming techniques and requirements for manufacturing components on CNC turning centers, emphasizing programming and applications where live tooling can be applied.", " ETEC 322; ETEC 362 or instructor permission.", "3"
"ETEC", "426", "ADVANCED COMPUTER NUMERICAL CONTROL -  HI-SPEED MACHINING", "CNC programming techniques and requirements for manufacturing components on CNC turning centers, emphasizing programming and applications where high-speed machining can be applied.", " ETEC 322", "3"
"ETEC", "426", "ADVANCED COMPUTER NUMERICAL CONTROL - EDM", "CNC programming techniques and requirements for manufacturing components on EDM machines, emphasizing programming and applications where Wire EDM and Ram EDM can be applied.", " ETEC 322", "3"
"ETEC", "427", "TOOL DESIGN", "Design of special tooling used in manufacturing processes to include, but not limited to, inspection gauges, fixtures, jigs, assembly fixtures, punch and dies.", " ETEC 322; ETEC 325.", "4"
"ETEC", "428", "ADVANCED MANUFACTURING LABORATORY", "Students will work together in a team to develop and operate a limited manufacturing run for a product of their own design. This course allows students to implement knowledge they have learned in an industrially styled environment.", " ETEC 420 or instructor permission", "3"
"ETEC", "429", "DIRECTED RESEARCH IN MANUFACTURING", "Research under supervision within one of the areas of manufacturing technology. Repeatable 3 times to a maximum of 9 cr.", "", "1"
"ETEC", "430", "PLASTICS SENIOR PROJECT - DEFINITION", "Selection, definition, and analysis of a problem suitable for senior project, prior to actual project implementation. Includes consideration of implications, analysis of alternative solutions, justification and detailed development of selected solution. Investigation is detailed in a formal written senior project proposal.", " Senior status. ETEC 341 or concurrent; ETEC 444 or concurrent.", "1"
"ETEC", "431", "PLASTICS PRODUCT DESIGN", "Design principles related to design of products. Analysis of functional requirements, structural properties, aesthetic qualities and cost relationships. Experience in product design and material evaluation.", " ETEC 338 or ETEC 362.", "3"
"ETEC", "432", "PLASTICS SENIOR PROJECT - IMPLEMENTATION", "Implementation of project proposed in ETEC 430. Manufacture of a tool, prototype, or product, design an industrial process, investigation of a material.", " ETEC 430", "4"
"ETEC", "433", "ENGINEERING POLYMERS", "Structure, properties, processing and applications of engineering polymers. Advanced analysis and testing of polymers for engineering applications.", " ETEC 338 or instructor permission", "3"
"ETEC", "434", "ADVANCED COMPOSITES", "Advanced polymer matrix and reinforcement systems; structural design and analysis; advanced composites processes and automated production systems.", " ETEC 225, ETEC 334, or instructor permission", "3"
"ETEC", "436", "POLYMER COMPOUNDING", "Principles of polymer formulation and modification. Additives and modifiers, compounding processes and equipment. Use of experimental design in compound formulation.", " ETEC 433, ETEC 444, CHEM 251", "3"
"ETEC", "438", "DIRECTED RESEARCH IN PLASTICS", "Selection, development and research, under supervision, within one of the areas of plastics engineering technology. Repeatable 3 times to a maximum of 9 cr.", " ETEC 333, ETEC 433 or ETEC 434 or ETEC 335", "1"
"ETEC", "439", "DIRECTED RESEARCH IN WOODS", "Selection, development and research, under supervision, within one of the areas of wood technology. Repeatable 3 times to a maximum of 9 cr.", " ETEC 231", "1"
"ETEC", "444", "DATA ANALYSIS AND DESIGN OF EXPERIMENTS", "A practical approach to Design of Experiments and the analysis of data, including analysis of variance, linear, multiple linear, and nonlinear regression. Emphasis on the proper use and interpretation of the techniques in solving engineering problems rather than on theoretical development. Application of these tools using spreadsheet software.", " ETEC 344 or instructor permission; competence in Excel", "4"
